2024-01-15 22:45:59,950 INFO  Logger.cs: 70 - 
2024-01-15 23:18:02,607 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End Effector-1
2024-01-15 23:18:02,607 INFO  ExportHelperExtension.cs: 1136 - Found 81 in End Effector-1
2024-01-15 23:18:02,607 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in End Effector-1
2024-01-15 23:18:02,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from scara_arm_v3_left.SLDASM
2024-01-15 23:18:02,608 INFO  ExportHelperExtension.cs: 1136 - Found 65 in scara_arm_v3_left.SLDASM
2024-01-15 23:18:02,608 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in scara_arm_v3_left.SLDASM
2024-01-15 23:18:02,609 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-15 23:18:02,609 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2024-01-15 23:18:02,610 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Box Mount-1
2024-01-15 23:18:02,610 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Box Mount-1
2024-01-15 23:18:02,610 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Box Mount-1
2024-01-15 23:18:02,611 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from scara_arm_v2-1
2024-01-15 23:18:02,611 INFO  ExportHelperExtension.cs: 1136 - Found 44 in scara_arm_v2-1
2024-01-15 23:18:02,612 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in scara_arm_v2-1
2024-01-15 23:18:02,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dynamixel_xm540_base-1
2024-01-15 23:18:02,612 INFO  ExportHelperExtension.cs: 1136 - Found 52 in dynamixel_xm540_base-1
2024-01-15 23:18:02,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dynamixel_xm540_base-1
2024-01-15 23:18:02,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End Effector-1
2024-01-15 23:18:02,613 INFO  ExportHelperExtension.cs: 1136 - Found 81 in End Effector-1
2024-01-15 23:18:02,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in End Effector-1
2024-01-15 23:18:02,825 INFO  SwAddin.cs: 339 - Loading config tree
2024-01-15 23:18:02,828 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-01-15 23:18:02,830 INFO  SwAddin.cs: 344 - Showing property manager
2024-01-15 23:18:12,336 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:18:13,719 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:18:36,783 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:18:53,995 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2024-01-15 23:18:54,027 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:55:29,865 INFO  SwAddin.cs: 294 - Assembly export called for file scara_arm_v3_left.SLDASM
2024-01-15 23:55:29,865 INFO  SwAddin.cs: 299 - Save is required
2024-01-15 23:55:29,866 INFO  SwAddin.cs: 313 - Saving assembly
2024-01-15 23:55:30,478 INFO  SwAddin.cs: 316 - Opening property manager
2024-01-15 23:55:30,478 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from scara_arm_v3_left.SLDASM
2024-01-15 23:55:30,480 INFO  ExportHelperExtension.cs: 1136 - Found 66 in scara_arm_v3_left.SLDASM
2024-01-15 23:55:30,480 INFO  ExportHelperExtension.cs: 1145 - Found 11 features of type [CoordSys] in scara_arm_v3_left.SLDASM
2024-01-15 23:55:30,480 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-15 23:55:30,481 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2024-01-15 23:55:30,481 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Box Mount-1
2024-01-15 23:55:30,481 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Box Mount-1
2024-01-15 23:55:30,482 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Box Mount-1
2024-01-15 23:55:30,482 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from scara_arm_v2-1
2024-01-15 23:55:30,482 INFO  ExportHelperExtension.cs: 1136 - Found 44 in scara_arm_v2-1
2024-01-15 23:55:30,483 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in scara_arm_v2-1
2024-01-15 23:55:30,483 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from dynamixel_xm540_base-1
2024-01-15 23:55:30,483 INFO  ExportHelperExtension.cs: 1136 - Found 52 in dynamixel_xm540_base-1
2024-01-15 23:55:30,484 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in dynamixel_xm540_base-1
2024-01-15 23:55:30,484 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from End Effector-1
2024-01-15 23:55:30,485 INFO  ExportHelperExtension.cs: 1136 - Found 81 in End Effector-1
2024-01-15 23:55:30,485 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in End Effector-1
2024-01-15 23:55:30,486 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from scara_arm_v3_left.SLDASM
2024-01-15 23:55:30,486 INFO  ExportHelperExtension.cs: 1136 - Found 66 in scara_arm_v3_left.SLDASM
2024-01-15 23:55:30,486 INFO  ExportHelperExtension.cs: 1145 - Found 8 features of type [RefAxis] in scara_arm_v3_left.SLDASM
2024-01-15 23:55:30,487 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-01-15 23:55:30,487 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2024-01-15 23:55:30,487 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Box Mount-1
2024-01-15 23:55:30,488 INFO  ExportHelperExtension.cs: 1136 - Found 74 in Box Mount-1
2024-01-15 23:55:30,488 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Box Mount-1
2024-01-15 23:55:30,489 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from scara_arm_v2-1
2024-01-15 23:55:30,489 INFO  ExportHelperExtension.cs: 1136 - Found 44 in scara_arm_v2-1
2024-01-15 23:55:30,489 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in scara_arm_v2-1
2024-01-15 23:55:30,490 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from dynamixel_xm540_base-1
2024-01-15 23:55:30,490 INFO  ExportHelperExtension.cs: 1136 - Found 52 in dynamixel_xm540_base-1
2024-01-15 23:55:30,490 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in dynamixel_xm540_base-1
2024-01-15 23:55:30,491 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from End Effector-1
2024-01-15 23:55:30,491 INFO  ExportHelperExtension.cs: 1136 - Found 81 in End Effector-1
2024-01-15 23:55:30,492 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in End Effector-1
2024-01-15 23:55:30,638 INFO  SwAddin.cs: 339 - Loading config tree
2024-01-15 23:55:30,639 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-01-15 23:55:30,640 INFO  SwAddin.cs: 344 - Showing property manager
2024-01-15 23:55:42,671 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:55:48,484 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:56:00,856 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:56:03,039 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:56:04,975 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:56:39,162 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:56:50,526 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:56:52,877 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:56:54,902 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:57:02,577 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:57:22,933 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:57:24,677 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:57:26,373 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:57:40,352 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:57:41,823 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:57:49,944 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:57:51,321 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:58:03,076 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:58:04,755 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:58:06,635 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:01,022 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:14,866 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:16,482 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:18,250 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:46,789 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:47,159 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:47,495 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:47,905 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-15 23:59:48,174 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:00:09,960 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:00:17,530 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:00:19,368 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:00:39,439 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:00:41,881 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:00:45,383 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:01:08,447 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:01:10,232 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:01:11,870 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:01:38,318 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:01:41,534 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:01:43,102 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:02:07,077 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:02:11,325 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:02:13,085 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-01-16 00:02:41,570 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-01-16 00:02:41,685 INFO  ExportHelperExtension.cs: 347 - Creating joint box
2024-01-16 00:02:41,786 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child box failed
2024-01-16 00:02:42,620 INFO  ExportHelperExtension.cs: 347 - Creating joint bicep
2024-01-16 00:02:42,639 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent box to child bicep failed
2024-01-16 00:02:42,698 INFO  ExportHelperExtension.cs: 347 - Creating joint forearm
2024-01-16 00:02:42,718 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent bicep to child forearm failed
2024-01-16 00:02:42,755 INFO  ExportHelperExtension.cs: 347 - Creating joint w1_link
2024-01-16 00:02:42,775 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent forearm to child w1_link failed
2024-01-16 00:02:43,237 INFO  ExportHelperExtension.cs: 347 - Creating joint w2_link
2024-01-16 00:02:43,255 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent w1_link to child w2_link failed
2024-01-16 00:02:43,297 INFO  ExportHelperExtension.cs: 347 - Creating joint cam_link
2024-01-16 00:02:43,301 INFO  ExportHelperExtension.cs: 1397 - Fixing components for w2_link
2024-01-16 00:02:43,301 INFO  ExportHelperExtension.cs: 1402 - Fixing 123
2024-01-16 00:02:43,302 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-01-16 00:02:43,302 INFO  ExportHelperExtension.cs: 1402 - Fixing 96
2024-01-16 00:02:43,302 INFO  ExportHelperExtension.cs: 1402 - Fixing 62
2024-01-16 00:02:43,302 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-01-16 00:02:43,303 INFO  ExportHelperExtension.cs: 1402 - Fixing 106
2024-01-16 00:02:43,303 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2024-01-16 00:02:43,303 INFO  ExportHelperExtension.cs: 1402 - Fixing 105
2024-01-16 00:02:43,304 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-01-16 00:02:43,304 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-01-16 00:02:43,304 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-01-16 00:02:43,305 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2024-01-16 00:02:43,305 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2024-01-16 00:02:43,305 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-01-16 00:02:43,309 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2024-01-16 00:02:43,310 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-01-16 00:02:43,310 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-01-16 00:02:43,310 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-01-16 00:02:43,311 INFO  ExportHelperExtension.cs: 1402 - Fixing 33
2024-01-16 00:02:43,311 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2024-01-16 00:02:43,311 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-01-16 00:02:43,311 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-01-16 00:02:43,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 36
2024-01-16 00:02:43,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-01-16 00:02:43,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-01-16 00:02:43,312 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2024-01-16 00:02:43,313 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-01-16 00:02:43,313 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2024-01-16 00:02:43,314 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2024-01-16 00:02:43,314 INFO  ExportHelperExtension.cs: 1409 - Component 55 is already fixed
2024-01-16 00:02:43,314 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-01-16 00:02:43,314 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-01-16 00:02:43,315 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-01-16 00:02:43,315 INFO  ExportHelperExtension.cs: 1409 - Component 27 is already fixed
2024-01-16 00:02:43,315 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-01-16 00:02:43,316 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2024-01-16 00:02:43,316 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-01-16 00:02:43,316 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-01-16 00:02:43,317 INFO  ExportHelperExtension.cs: 1402 - Fixing 28
2024-01-16 00:02:43,317 INFO  ExportHelperExtension.cs: 1409 - Component 28 is already fixed
2024-01-16 00:02:43,317 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-01-16 00:02:43,318 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-01-16 00:02:43,318 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2024-01-16 00:02:43,318 INFO  ExportHelperExtension.cs: 1409 - Component 35 is already fixed
2024-01-16 00:02:43,318 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-01-16 00:02:43,319 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2024-01-16 00:02:43,319 INFO  ExportHelperExtension.cs: 1402 - Fixing 72
2024-01-16 00:02:43,319 INFO  ExportHelperExtension.cs: 1409 - Component 72 is already fixed
2024-01-16 00:02:43,320 INFO  ExportHelperExtension.cs: 1402 - Fixing 140
2024-01-16 00:02:43,320 INFO  ExportHelperExtension.cs: 1409 - Component 140 is already fixed
2024-01-16 00:02:43,320 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2024-01-16 00:02:43,320 INFO  ExportHelperExtension.cs: 1409 - Component 42 is already fixed
2024-01-16 00:02:43,321 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2024-01-16 00:02:43,321 INFO  ExportHelperExtension.cs: 1409 - Component 55 is already fixed
2024-01-16 00:02:43,804 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-01-16 00:02:43,805 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-01-16 00:02:43,805 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-01-16 00:02:43,805 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-01-16 00:02:43,806 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 123
2024-01-16 00:02:43,806 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-01-16 00:02:43,806 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 96
2024-01-16 00:02:43,807 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 62
2024-01-16 00:02:43,807 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-01-16 00:02:43,807 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 106
2024-01-16 00:02:43,808 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2024-01-16 00:02:43,808 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 105
2024-01-16 00:02:43,808 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 28
2024-01-16 00:02:43,808 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-01-16 00:02:43,809 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-01-16 00:02:43,809 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2024-01-16 00:02:43,809 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 31
2024-01-16 00:02:43,809 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-01-16 00:02:43,810 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2024-01-16 00:02:43,810 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-01-16 00:02:43,810 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-01-16 00:02:43,810 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-01-16 00:02:43,811 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 33
2024-01-16 00:02:43,811 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 32
2024-01-16 00:02:43,811 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-01-16 00:02:43,811 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-01-16 00:02:43,812 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 36
2024-01-16 00:02:43,812 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-01-16 00:02:43,812 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2024-01-16 00:02:43,812 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2024-01-16 00:02:43,813 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-01-16 00:02:43,813 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2024-01-16 00:02:43,813 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2024-01-16 00:02:43,813 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2024-01-16 00:02:44,225 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent w2_link to child cam_link failed
2024-01-16 00:02:44,361 INFO  ExportHelperExtension.cs: 347 - Creating joint e1_link
